Id,Source,Target,Weight
27832,61,60,8
27833,60,61,7
27834,62,60,4
27835,60,62,4
27836,31,60,16
27837,60,31,16
27838,72,60,8
27839,60,72,8
27840,183,60,8
27841,60,183,8
27842,215,211,4
27843,211,215,4
27844,34,211,24
27845,211,34,24
27846,95,211,2
27847,211,95,2
27848,97,211,4
27849,211,97,4
27850,99,211,4
27851,211,99,3
27852,218,211,10
27853,211,218,10
27854,38,211,8
27855,211,38,8
27856,5,211,3
27857,211,5,3
27858,336,211,5
27859,211,336,5
27860,107,211,2
27861,211,107,2
27862,73,211,2
27863,211,73,2
27864,108,211,3
27865,211,108,3
27866,338,211,4
27867,211,338,4
27868,110,211,2
27869,211,110,2
27870,9,211,5
27871,211,9,5
27872,40,211,2
27873,211,40,2
27874,15,211,5
27875,211,15,5
27876,124,211,5
27877,211,124,5
27878,20,211,10
27879,211,20,11
27880,126,211,2
27881,211,126,2
27882,129,211,3
27883,211,129,3
27884,138,211,3
27885,211,138,3
27886,366,211,2
27887,211,366,2
27888,606,211,3
27889,211,606,3
27890,387,211,3
27891,211,387,3
27892,44,211,16
27893,211,44,16
27894,313,211,4
27895,211,313,4
27896,316,211,5
27897,211,316,5
27898,149,211,2
27899,211,149,2
27900,169,211,13
27901,211,169,13
27902,173,211,7
27903,211,173,7
27904,174,211,16
27905,211,174,16
27906,222,211,7
27907,211,222,7
27908,61,211,14
27909,211,61,13
27910,32,211,2
27911,211,32,2
27912,1,174,11
27913,174,1,10
27914,34,174,8
27915,174,34,8
27916,3,174,2
27917,174,3,2
27918,99,174,1
27919,174,99,1
27920,38,174,4
27921,174,38,4
27922,40,174,17
27923,174,40,17
27924,128,174,4
27925,174,128,3
27926,44,174,14
27927,174,44,14
27928,169,174,5
27929,174,169,4
27930,29,174,33
27931,174,29,33
27932,60,174,16
27933,174,60,16
27934,211,174,16
27935,174,211,16
27936,61,174,5
27937,174,61,5
27938,97,401,6
27939,401,97,6
27940,384,401,6
27941,401,384,6
27942,37,401,15
27943,401,37,15
27944,75,401,1
27945,401,75,1
27946,257,401,1
27947,401,257,1
27948,120,401,10
27949,401,120,10
27950,128,401,2
27951,401,128,2
27952,132,401,2
27953,401,132,2
27954,26,401,32
27955,401,26,32
27956,351,401,10
27957,401,351,10
27958,137,401,8
27959,401,137,8
27960,357,401,19
27961,401,357,19
27962,138,401,2
27963,401,138,2
27964,140,401,2
27965,401,140,2
27966,224,401,2
27967,401,224,2
27968,152,401,2
27969,401,152,2
27970,153,401,1
27971,401,153,1
27972,156,401,2
27973,401,156,2
27974,68,401,2
27975,401,68,2
27976,280,401,1
27977,401,280,1
27978,157,401,1
27979,401,157,1
27980,636,401,8
27981,401,636,8
27982,175,401,21
27983,401,175,21
27984,176,401,6
27985,401,176,6
27986,695,401,18
27987,401,695,18
27988,355,401,17
27989,401,355,17
27990,549,401,1
27991,401,549,1
27992,954,401,25
27993,401,954,25
27994,356,401,18
27995,401,356,18
27996,226,401,13
27997,401,226,13
27998,31,401,15
27999,401,31,15
28000,72,401,75
28001,401,72,75
28002,32,401,6
28003,401,32,6
28004,179,401,43
28005,401,179,43
28006,288,401,19
28007,401,288,19
28008,374,401,19
28009,401,374,19
28010,956,401,13
28011,401,956,13
28012,957,401,31
28013,401,957,39
28014,958,401,13
28015,401,958,14
28016,257,636,1
28017,636,257,1
28018,26,636,8
28019,636,26,8
28020,140,636,8
28021,636,140,8
28022,156,636,8
28023,636,156,9
28024,401,636,8
28025,636,401,8
28026,175,636,54
28027,636,175,54
28028,369,636,13
28029,636,369,13
28030,287,636,29
28031,636,287,29
28032,177,636,30
28033,636,177,30
28034,370,636,8
28035,636,370,8
28036,319,636,29
28037,636,319,29
28038,609,636,8
28039,636,609,8
28040,645,636,7
28041,636,645,7
28042,356,636,33
28043,636,356,33
28044,347,636,8
28045,636,347,8
28046,226,636,41
28047,636,226,41
28048,72,636,58
28049,636,72,58
28050,179,636,53
28051,636,179,53
28052,288,636,7
28053,636,288,7
28054,444,636,23
28055,636,444,23
28056,87,353,1
28057,92,353,1
28058,353,92,1
28059,93,353,2
28060,353,93,2
28061,95,353,1
28062,353,95,1
28063,239,353,1
28064,353,239,1
28065,247,353,2
28066,353,247,2
28067,105,353,3
28068,353,105,3
28069,37,353,7
28070,353,37,7
28071,76,353,2
28072,353,76,2
28073,75,353,1
28074,66,353,2
28075,353,66,2
28076,71,353,1
28077,353,71,1
28078,256,353,1
28079,353,256,1
28080,15,353,2
28081,353,15,2
28082,124,353,1
28083,353,124,1
28084,129,353,2
28085,353,129,2
28086,132,353,3
28087,353,132,3
28088,26,353,12
28089,353,26,12
28090,138,353,2
28091,353,138,2
28092,139,353,6
28093,353,139,6
28094,312,353,2
28095,353,312,2
28096,313,353,3
28097,353,313,3
28098,140,353,16
28099,353,140,16
28100,141,353,2
28101,353,141,2
28102,224,353,22
28103,353,224,22
28104,276,353,1
28105,353,276,1
28106,149,353,6
28107,353,149,6
28108,151,353,2
28109,353,151,2
28110,78,353,4
28111,353,78,4
28112,152,353,3
28113,353,152,2
28114,153,353,5
28115,353,153,4
28116,279,353,7
28117,353,279,7
28118,155,353,1
28119,353,155,1
28120,156,353,18
28121,353,156,17
28122,68,353,18
28123,353,68,18
28124,280,353,4
28125,353,280,3
28126,157,353,7
28127,353,157,6
28128,170,353,2
28129,353,170,2
28130,548,353,2
28131,353,548,2
28132,175,353,25
28133,353,175,24
28134,176,353,20
28135,353,176,20
28136,287,353,6
28137,353,287,5
28138,177,353,29
28139,353,177,29
28140,319,353,25
28141,353,319,25
28142,549,353,2
28143,353,549,2
28144,347,353,41
28145,353,347,41
28146,31,353,48
28147,353,31,48
28148,32,353,28
28149,353,32,28
28150,33,353,56
28151,353,33,56
28152,179,353,26
28153,353,179,26
28154,288,353,22
28155,353,288,22
28156,646,353,2
28157,353,646,2
28158,405,353,1
28159,353,405,1
28160,641,353,3
28161,353,641,3
28162,87,175,4
28163,175,87,2
28164,92,175,2
28165,175,92,2
28166,93,175,1
28167,175,93,1
28168,95,175,12
28169,175,95,12
28170,239,175,8
28171,175,239,8
28172,247,175,6
28173,175,247,6
28174,37,175,45
28175,175,37,45
28176,75,175,7
28177,175,75,7
28178,66,175,8
28179,175,66,8
28180,71,175,8
28181,175,71,8
28182,256,175,8
28183,175,256,8
28184,124,175,5
28185,175,124,5
28186,129,175,3
28187,175,129,3
28188,132,175,7
28189,175,132,7
28190,26,175,84
28191,175,26,84
28192,138,175,2
28193,175,138,2
28194,139,175,5
28195,175,139,5
28196,312,175,3
28197,175,312,3
28198,313,175,2
28199,175,313,2
28200,140,175,19
28201,175,140,19
28202,141,175,4
28203,175,141,4
28204,224,175,26
28205,175,224,26
28206,276,175,3
28207,175,276,3
28208,149,175,17
28209,175,149,17
28210,151,175,9
28211,175,151,9
28212,78,175,8
28213,175,78,7
28214,152,175,14
28215,175,152,14
28216,153,175,13
28217,175,153,13
28218,279,175,15
28219,175,279,15
28220,155,175,10
28221,175,155,10
28222,156,175,33
28223,175,156,33
28224,68,175,39
28225,175,68,38
28226,280,175,5
28227,175,280,5
28228,157,175,16
28229,175,157,16
28230,170,175,12
28231,175,170,11
28232,548,175,12
28233,175,548,11
28234,177,175,50
28235,175,177,50
28236,319,175,49
28237,175,319,49
28238,549,175,15
28239,175,549,17
28240,179,175,1
28241,175,179,1
28242,1,176,3
28243,176,1,3
28244,2,176,20
28245,176,2,20
28246,87,176,3
28247,176,87,1
28248,479,176,1
28249,176,479,1
28250,92,176,4
28251,176,92,4
28252,295,176,1
28253,176,295,1
28254,93,176,4
28255,176,93,4
28256,95,176,4
28257,176,95,4
28258,239,176,6
28259,176,239,6
28260,96,176,6
28261,176,96,6
28262,97,176,3
28263,176,97,3
28264,242,176,1
28265,176,242,1
28266,217,176,3
28267,176,217,3
28268,102,176,5
28269,176,102,5
28270,468,176,4
28271,176,468,4
28272,247,176,5
28273,176,247,5
28274,435,176,3
28275,176,435,3
28276,103,176,3
28277,176,103,3
28278,105,176,9
28279,176,105,9
28280,37,176,25
28281,176,37,25
28282,106,176,17
28283,176,106,17
28284,76,176,8
28285,176,76,8
28286,5,176,5
28287,176,5,5
28288,64,176,7
28289,176,64,7
28290,6,176,21
28291,176,6,21
28292,73,176,7
28293,176,73,7
28294,7,176,15
28295,176,7,15
28296,961,176,3
28297,176,961,3
28298,386,176,1
28299,176,386,1
28300,8,176,2
28301,176,8,2
28302,111,176,2
28303,176,111,2
28304,75,176,7
28305,176,75,7
28306,66,176,6
28307,176,66,5
28308,582,176,2
28309,176,582,2
28310,70,176,3
28311,176,70,3
28312,71,176,2
28313,176,71,2
28314,114,176,2
28315,176,114,2
28316,583,176,1
28317,256,176,8
28318,176,256,8
28319,9,176,3
28320,176,9,3
28321,495,176,4
28322,176,495,4
28323,120,176,40
28324,176,120,40
28325,733,176,3
28326,176,733,3
28327,586,176,2
28328,176,586,2
28329,12,176,2
28330,176,12,2
28331,122,176,3
28332,176,122,3
28333,13,176,1
28334,176,13,1
28335,15,176,3
28336,176,15,3
28337,16,176,4
28338,176,16,4
28339,124,176,6
28340,176,124,6
28341,77,176,2
28342,176,77,2
28343,18,176,8
28344,176,18,8
28345,20,176,8
28346,176,20,8
28347,24,176,12
28348,176,24,12
28349,25,176,1
28350,176,25,1
28351,342,176,4
28352,176,342,4
28353,132,176,5
28354,176,132,5
28355,261,176,1
28356,176,261,1
28357,26,176,45
28358,176,26,45
28359,138,176,3
28360,176,138,3
28361,366,176,2
28362,176,366,2
28363,139,176,9
28364,176,139,9
28365,387,176,2
28366,176,387,2
28367,343,176,3
28368,176,343,3
28369,312,176,5
28370,176,312,5
28371,313,176,2
28372,176,313,2
28373,140,176,27
28374,176,140,27
28375,141,176,3
28376,176,141,3
28377,142,176,5
28378,176,142,5
28379,67,176,3
28380,176,67,3
28381,143,176,3
28382,176,143,3
28383,224,176,26
28384,176,224,26
28385,276,176,1
28386,176,276,1
28387,149,176,16
28388,176,149,16
28389,150,176,3
28390,176,150,3
28391,151,176,3
28392,176,151,3
28393,78,176,7
28394,176,78,7
28395,152,176,8
28396,176,152,8
28397,153,176,9
28398,176,153,9
28399,279,176,8
28400,176,279,8
28401,154,176,8
28402,176,154,8
28403,155,176,7
28404,176,155,7
28405,156,176,30
28406,176,156,30
28407,225,176,8
28408,176,225,8
28409,68,176,31
28410,176,68,31
28411,280,176,1
28412,176,280,1
28413,157,176,11
28414,176,157,11
28415,283,176,3
28416,176,283,3
28417,159,176,3
28418,176,159,2
28419,160,176,2
28420,176,160,2
28421,162,176,11
28422,176,162,11
28423,285,176,1
28424,176,285,1
28425,170,176,4
28426,176,170,4
28427,286,176,4
28428,176,286,5
28429,548,176,9
28430,176,548,8
28431,401,176,6
28432,176,401,6
28433,353,176,20
28434,176,353,20
28435,962,176,7
28436,176,962,7
28437,177,176,30
28438,176,177,30
28439,319,176,23
28440,176,319,23
28441,570,176,8
28442,176,570,8
28443,609,176,8
28444,176,609,8
28445,645,176,3
28446,176,645,3
28447,549,176,8
28448,176,549,8
28449,288,176,17
28450,176,288,17
28451,696,176,1
28452,176,696,1
28453,87,369,2
28454,369,87,1
28455,95,369,2
28456,369,95,2
28457,239,369,1
28458,369,239,1
28459,37,369,12
28460,369,37,12
28461,63,369,2
28462,369,63,2
28463,64,369,1
28464,369,64,1
28465,7,369,3
28466,369,7,3
28467,75,369,1
28468,369,75,1
28469,66,369,2
28470,369,66,2
28471,582,369,2
28472,369,582,2
28473,70,369,1
28474,71,369,2
28475,369,71,2
28476,256,369,3
28477,369,256,3
28478,495,369,2
28479,369,495,2
28480,120,369,17
28481,369,120,17
28482,16,369,4
28483,369,16,4
28484,20,369,2
28485,369,20,2
28486,24,369,2
28487,369,24,2
28488,25,369,2
28489,369,25,2
28490,26,369,23
28491,369,26,23
28492,140,369,9
28493,369,140,9
28494,45,369,6
28495,369,45,5
28496,224,369,7
28497,369,224,7
28498,149,369,3
28499,369,149,3
28500,152,369,1
28501,369,152,1
28502,153,369,4
28503,369,153,3
28504,279,369,3
28505,369,279,3
28506,155,369,3
28507,369,155,3
28508,156,369,8
28509,369,156,8
28510,68,369,14
28511,369,68,14
28512,280,369,2
28513,369,280,2
28514,157,369,4
28515,369,157,4
28516,170,369,1
28517,369,170,1
28518,548,369,4
28519,369,548,4
28520,963,369,12
28521,369,963,12
28522,636,369,13
28523,369,636,13
28524,177,369,15
28525,369,177,15
28526,319,369,5
28527,369,319,5
28528,549,369,5
28529,369,549,5
28530,288,369,12
28531,369,288,12
28532,2,287,12
28533,287,2,12
28534,190,287,13
28535,287,190,11
28536,87,287,3
28537,287,87,2
28538,92,287,3
28539,287,92,3
28540,93,287,1
28541,287,93,1
28542,95,287,4
28543,287,95,4
28544,239,287,7
28545,287,239,7
28546,96,287,3
28547,287,96,3
28548,296,287,2
28549,287,296,2
28550,298,287,3
28551,287,298,3
28552,965,287,3
28553,287,965,3
28554,435,287,3
28555,287,435,3
28556,76,287,4
28557,287,76,4
28558,107,287,1
28559,111,287,1
28560,287,111,1
28561,75,287,8
28562,287,75,8
28563,66,287,4
28564,287,66,4
28565,582,287,2
28566,287,582,2
28567,70,287,3
28568,287,70,3
28569,71,287,7
28570,287,71,7
28571,583,287,1
28572,115,287,2
28573,287,115,2
28574,256,287,9
28575,287,256,9
28576,9,287,7
28577,287,9,7
28578,257,287,4
28579,287,257,6
28580,120,287,15
28581,287,120,15
28582,733,287,6
28583,287,733,6
28584,15,287,3
28585,287,15,3
28586,16,287,9
28587,287,16,9
28588,124,287,6
28589,287,124,6
28590,18,287,3
28591,287,18,3
28592,309,287,3
28593,287,309,3
28594,21,287,4
28595,287,21,4
28596,25,287,1
28597,287,25,1
28598,128,287,3
28599,287,128,3
28600,132,287,5
28601,287,132,5
28602,261,287,1
28603,287,261,1
28604,26,287,8
28605,287,26,8
28606,139,287,4
28607,287,139,4
28608,605,287,2
28609,287,605,2
28610,343,287,3
28611,287,343,3
28612,312,287,3
28613,287,312,3
28614,313,287,6
28615,287,313,6
28616,140,287,22
28617,287,140,22
28618,141,287,4
28619,287,141,4
28620,27,287,1
28621,224,287,31
28622,287,224,31
28623,276,287,3
28624,287,276,3
28625,149,287,8
28626,287,149,8
28627,151,287,6
28628,287,151,6
28629,78,287,4
28630,287,78,4
28631,152,287,5
28632,287,152,5
28633,153,287,10
28634,287,153,10
28635,279,287,10
28636,287,279,10
28637,154,287,3
28638,287,154,3
28639,155,287,10
28640,287,155,10
28641,156,287,23
28642,287,156,23
28643,225,287,8
28644,287,225,8
28645,68,287,32
28646,287,68,32
28647,280,287,5
28648,287,280,5
28649,282,287,2
28650,287,282,2
28651,157,287,18
28652,287,157,18
28653,283,287,5
28654,287,283,5
28655,170,287,3
28656,287,170,3
28657,548,287,5
28658,287,548,5
28659,636,287,29
28660,287,636,29
28661,353,287,5
28662,287,353,6
28663,177,287,21
28664,287,177,21
28665,319,287,20
28666,287,319,20
28667,570,287,6
28668,287,570,6
28669,549,287,8
28670,287,549,8
28671,696,287,1
28672,287,696,1
28673,1,177,6
28674,177,1,6
28675,2,177,15
28676,177,2,15
28677,216,177,6
28678,177,216,6
28679,190,177,6
28680,177,190,5
28681,87,177,1
28682,177,87,1
28683,92,177,4
28684,177,92,4
28685,295,177,1
28686,177,295,1
28687,95,177,2
28688,177,95,2
28689,239,177,5
28690,177,239,5
28691,96,177,11
28692,177,96,11
28693,97,177,20
28694,177,97,20
28695,385,177,3
28696,177,385,3
28697,101,177,8
28698,177,101,8
28699,102,177,9
28700,177,102,9
28701,468,177,2
28702,177,468,2
28703,247,177,3
28704,177,247,3
28705,298,177,2
28706,177,298,2
28707,36,177,2
28708,177,36,2
28709,103,177,3
28710,177,103,3
28711,104,177,3
28712,177,104,3
28713,105,177,6
28714,177,105,6
28715,37,177,38
28716,177,37,38
28717,4,177,5
28718,177,4,5
28719,106,177,2
28720,177,106,2
28721,63,177,9
28722,177,63,8
28723,5,177,7
28724,177,5,7
28725,64,177,4
28726,177,64,4
28727,6,177,16
28728,177,6,16
28729,107,177,3
28730,177,107,3
28731,73,177,9
28732,177,73,9
28733,345,177,3
28734,177,345,3
28735,7,177,13
28736,177,7,13
28737,65,177,3
28738,177,65,3
28739,341,177,3
28740,177,341,3
28741,8,177,3
28742,177,8,3
28743,75,177,2
28744,177,75,2
28745,66,177,4
28746,177,66,4
28747,582,177,1
28748,177,582,1
28749,70,177,1
28750,177,70,1
28751,71,177,2
28752,177,71,2
28753,115,177,2
28754,177,115,2
28755,256,177,2
28756,177,256,2
28757,9,177,9
28758,177,9,9
28759,257,177,7
28760,177,257,7
28761,495,177,6
28762,177,495,7
28763,120,177,54
28764,177,120,54
28765,733,177,7
28766,177,733,7
28767,586,177,4
28768,177,586,2
28769,12,177,3
28770,177,12,3
28771,13,177,1
28772,177,13,1
28773,15,177,6
28774,177,15,6
28775,16,177,13
28776,177,16,13
28777,124,177,5
28778,177,124,5
28779,18,177,3
28780,177,18,3
28781,309,177,6
28782,177,309,6
28783,21,177,4
28784,177,21,4
28785,24,177,8
28786,177,24,8
28787,25,177,2
28788,177,25,2
28789,342,177,3
28790,177,342,3
28791,132,177,4
28792,177,132,4
28793,26,177,59
28794,177,26,59
28795,339,177,4
28796,177,339,4
28797,137,177,10
28798,177,137,10
28799,138,177,3
28800,177,138,3
28801,366,177,2
28802,177,366,2
28803,139,177,10
28804,177,139,10
28805,387,177,3
28806,177,387,3
28807,643,177,2
28808,177,643,2
28809,312,177,3
28810,177,312,3
28811,313,177,2
28812,177,313,2
28813,140,177,12
28814,177,140,12
28815,141,177,2
28816,177,141,2
28817,142,177,3
28818,177,142,3
28819,67,177,2
28820,177,67,2
28821,45,177,8
28822,177,45,8
28823,316,177,2
28824,177,316,2
28825,224,177,14
28826,177,224,14
28827,276,177,2
28828,177,276,2
28829,149,177,14
28830,177,149,14
28831,150,177,2
28832,177,150,2
28833,151,177,4
28834,177,151,4
28835,78,177,5
28836,177,78,5
28837,152,177,7
28838,177,152,7
28839,153,177,4
28840,177,153,4
28841,279,177,6
28842,177,279,6
28843,154,177,10
28844,177,154,10
28845,155,177,1
28846,177,155,1
28847,156,177,13
28848,177,156,13
28849,225,177,3
28850,177,225,3
28851,68,177,19
28852,177,68,19
28853,280,177,1
28854,177,280,1
28855,317,177,2
28856,177,317,2
28857,282,177,3
28858,177,282,3
28859,157,177,16
28860,177,157,16
28861,283,177,3
28862,177,283,3
28863,644,177,2
28864,177,644,2
28865,159,177,3
28866,177,159,3
28867,160,177,12
28868,177,160,12
28869,162,177,11
28870,177,162,11
28871,69,177,5
28872,177,69,5
28873,170,177,3
28874,177,170,3
28875,286,177,2
28876,177,286,2
28877,548,177,5
28878,177,548,5
28879,29,177,8
28880,177,29,8
28881,212,177,6
28882,177,212,5
28883,636,177,30
28884,177,636,30
28885,353,177,29
28886,177,353,29
28887,175,177,50
28888,177,175,50
28889,176,177,30
28890,177,176,30
28891,369,177,15
28892,177,369,15
28893,287,177,21
28894,177,287,21
28895,370,177,8
28896,177,370,8
28897,645,177,4
28898,177,645,4
28899,549,177,2
28900,177,549,2
28901,954,177,23
28902,177,954,23
28903,226,177,87
28904,177,226,87
28905,31,177,62
28906,177,31,62
28907,72,177,114
28908,177,72,114
28909,32,177,26
28910,177,32,26
28911,33,177,60
28912,177,33,60
28913,179,177,27
28914,177,179,27
28915,374,177,20
28916,177,374,20
28917,444,177,30
28918,177,444,30
28919,956,177,11
28920,177,956,11
28921,957,177,27
28922,177,957,27
28923,958,177,7
28924,177,958,7
28925,180,177,8
28926,177,180,8
28927,183,177,14
28928,177,183,14
28929,184,177,8
28930,177,184,8
28931,646,177,4
28932,177,646,5
28933,641,177,4
28934,177,641,3
28935,216,319,2
28936,319,216,2
28937,87,319,2
28938,319,87,1
28939,3,319,2
28940,319,3,2
28941,966,319,4
28942,319,966,4
28943,89,319,4
28944,319,89,4
28945,478,319,2
28946,319,478,2
28947,479,319,1
28948,319,479,1
28949,92,319,2
28950,319,92,2
28951,93,319,2
28952,319,93,2
28953,95,319,4
28954,319,95,4
28955,239,319,3
28956,319,239,3
28957,96,319,3
28958,319,96,3
28959,298,319,2
28960,319,298,2
28961,37,319,11
28962,319,37,11
28963,76,319,15
28964,319,76,15
28965,64,319,7
28966,319,64,7
28967,6,319,16
28968,319,6,16
28969,7,319,6
28970,319,7,6
28971,111,319,1
28972,319,111,1
28973,75,319,4
28974,319,75,4
28975,66,319,7
28976,319,66,7
28977,582,319,1
28978,319,582,1
28979,70,319,4
28980,319,70,4
28981,71,319,3
28982,319,71,3
28983,256,319,3
28984,319,256,3
28985,9,319,2
28986,319,9,2
28987,257,319,8
28988,319,257,8
28989,495,319,3
28990,319,495,3
28991,642,319,3
28992,319,642,3
28993,120,319,42
28994,319,120,43
28995,16,319,3
28996,319,16,3
28997,124,319,1
28998,319,124,1
28999,20,319,3
29000,319,20,3
29001,25,319,1
29002,128,319,2
29003,319,128,2
29004,392,319,2
29005,319,392,2
29006,132,319,3
29007,319,132,3
29008,261,319,2
29009,319,261,2
29010,26,319,33
29011,319,26,33
29012,589,319,3
29013,319,589,3
29014,366,319,2
29015,319,366,2
29016,139,319,2
29017,319,139,2
29018,312,319,4
29019,319,312,4
29020,313,319,3
29021,319,313,3
29022,140,319,9
29023,319,140,9
29024,141,319,2
29025,319,141,2
29026,142,319,2
29027,319,142,2
29028,143,319,4
29029,319,143,4
29030,224,319,20
29031,319,224,20
29032,149,319,3
29033,319,149,3
29034,151,319,3
29035,319,151,3
29036,78,319,2
29037,319,78,2
29038,152,319,5
29039,319,152,5
29040,153,319,8
29041,319,153,8
29042,279,319,9
29043,319,279,9
29044,154,319,5
29045,319,154,5
29046,155,319,4
29047,319,155,4
29048,156,319,18
29049,319,156,18
29050,68,319,17
29051,319,68,17
29052,280,319,6
29053,319,280,6
29054,157,319,9
29055,319,157,9
29056,283,319,3
29057,319,283,3
29058,285,319,1
29059,319,285,1
29060,170,319,7
29061,319,170,7
29062,286,319,1
29063,319,286,1
29064,548,319,10
29065,319,548,10
29066,61,319,16
29067,319,61,16
29068,967,319,19
29069,319,967,19
29070,636,319,29
29071,319,636,29
29072,353,319,25
29073,319,353,25
29074,968,319,14
29075,319,968,14
29076,175,319,49
29077,319,175,49
29078,176,319,23
29079,319,176,23
29080,969,319,13
29081,319,969,13
29082,369,319,5
29083,319,369,5
29084,970,319,5
29085,319,970,5
29086,287,319,20
29087,319,287,20
29088,370,319,8
29089,319,370,8
29090,971,319,18
29091,319,971,18
29092,645,319,6
29093,319,645,6
29094,549,319,4
29095,319,549,4
29096,954,319,11
29097,319,954,11
29098,226,319,46
29099,319,226,46
29100,31,319,56
29101,319,31,56
29102,72,319,74
29103,319,72,74
29104,32,319,20
29105,319,32,20
29106,178,319,12
29107,319,178,12
29108,33,319,49
29109,319,33,49
29110,179,319,20
29111,319,179,20
29112,444,319,34
29113,319,444,34
29114,956,319,28
29115,319,956,28
29116,957,319,10
29117,319,957,10
29118,972,319,15
29119,319,972,15
29120,184,319,8
29121,319,184,8
29122,405,319,2
29123,319,405,2
29124,696,319,2
29125,319,696,2
29126,381,319,8
29127,319,381,8
29128,37,661,1
29129,18,661,2
29130,661,18,2
29131,309,661,2
29132,661,309,2
29133,130,661,5
29134,661,130,1
29135,132,661,1
29136,661,132,1
29137,343,661,2
29138,661,343,2
29139,140,661,6
29140,661,140,6
29141,224,661,6
29142,661,224,6
29143,149,661,8
29144,661,149,8
29145,151,661,1
29146,661,151,1
