,from_airports_list,to_airports_list,departure_delay_time_list,departure_delay_list,arrival_delay_time_list,arrival_delay_list
12320,IBZ,PMI,-484.0,True,491.0,False
12321,PMI,MAD,-776.0,True,594.0,False
12322,PMI,MAD,-725.0,True,1112.0,False
12323,PMI,MAD,506.0,False,2499.0,False
12324,PMI,MAD,-1641.0,True,-1.0,True
12325,PMI,MAD,-1442.0,True,539.0,False
12326,PMI,MAD,-111.0,True,1733.0,False
12327,PMI,MAD,-601.0,True,1175.0,False
12328,PMI,MAD,-120.0,True,1471.0,False
12329,PMI,MAD,-962.0,True,857.0,False
12330,MAD,PNA,-1214.0,True,557.0,False
12331,PNA,MAD,-1779.0,True,-165.0,True
12332,MAD,EAS,-1275.0,True,-121.0,True
12333,EAS,MAD,-550.0,True,1313.0,False
12334,MAD,SDR,-975.0,True,560.0,False
12335,SDR,MAD,-533.0,True,753.0,False
12336,MAD,SCQ,-1240.0,True,406.0,False
12337,MAD,SCQ,-883.0,True,851.0,False
12338,SCQ,MAD,-411.0,True,939.0,False
12339,SCQ,MAD,-308.0,True,862.0,False
12340,MAD,SVQ,-894.0,True,504.0,False
12341,SVQ,MAD,-712.0,True,-91.0,True
12342,MAD,TFN,-434.0,True,994.0,False
12343,MAD,TFN,-1324.0,True,315.0,False
12344,MAD,TFN,-879.0,True,661.0,False
12345,MAD,TFN,-1016.0,True,499.0,False
12346,TFN,LPA,421.0,False,1386.0,False
12347,MAD,TFN,-1412.0,True,-944.0,True
12348,MAD,TFN,-660.0,True,936.0,False
12349,MAD,TFN,-1608.0,True,210.0,False
12350,TFN,MAD,-1118.0,True,609.0,False
12351,TFN,MAD,-978.0,True,1302.0,False
12352,TFN,MAD,876.0,False,2392.0,False
12353,TFN,MAD,-504.0,True,1266.0,False
12354,TFN,MAD,-117.0,True,2279.0,False
12355,TFN,MAD,272.0,False,1887.0,False
12356,TFN,MAD,-105.0,True,2343.0,False
12357,MAD,TFS,-758.0,True,1488.0,False
12358,TFS,MAD,51.0,False,1897.0,False
12359,MAD,VLC,-701.0,True,1045.0,False
12360,MAD,VLC,-729.0,True,-405.0,True
12361,MAD,VLC,-932.0,True,25.0,False
12362,VLC,MAD,-1588.0,True,224.0,False
12363,VLC,MAD,-796.0,True,230.0,False
12364,VLC,MAD,-908.0,True,770.0,False
12365,MAD,VGO,-839.0,True,717.0,False
12366,MAD,VGO,-1395.0,True,87.0,False
12367,VGO,MAD,-215.0,True,1465.0,False
12368,VGO,MAD,-748.0,True,423.0,False
12369,MAD,ARN,-967.0,True,2036.0,False
12370,ARN,MAD,-710.0,True,1103.0,False
12371,MAD,GVA,-1370.0,True,850.0,False
12372,GVA,MAD,-322.0,True,1634.0,False
12373,MAD,ZRH,-646.0,True,2435.0,False
12374,MAD,ZRH,-483.0,True,2219.0,False
12375,ZRH,MAD,-158.0,True,2009.0,False
12376,ZRH,MAD,-949.0,True,825.0,False
12377,MAD,IST,-2016.0,True,1503.0,False
12378,IST,MAD,-1226.0,True,1074.0,False
12379,MAD,LGW,-993.0,True,1887.0,False
12380,LGW,MAD,-583.0,True,1577.0,False
12381,MAD,LHR,-433.0,True,2226.0,False
12382,MAD,LHR,-1282.0,True,1006.0,False
12383,MAD,LHR,-1112.0,True,1238.0,False
12384,LHR,MAD,-1740.0,True,337.0,False
12385,LHR,MAD,-1420.0,True,582.0,False
12386,LHR,MAD,-2444.0,True,240.0,False
12387,MAD,STN,-831.0,True,1393.0,False
12388,STN,MAD,-530.0,True,1052.0,False
12389,MAD,DFW,-1535.0,True,228.0,False
12390,DFW,MAD,-829.0,True,1730.0,False
12391,MIA,MAD,-272.0,True,1796.0,False
12392,MAD,JFK,-817.0,True,2702.0,False
12393,MVD,MAD,-2170.0,True,671.0,False
12394,AGP,VIE,-684.0,True,1504.0,False
12395,VIE,AGP,-427.0,True,344.0,False
12396,AGP,ANR,-1515.0,True,385.0,False
12397,ANR,AGP,-641.0,True,-535.0,True
12398,AGP,BRU,-357.0,True,1859.0,False
12399,AGP,BRU,-89.0,True,2127.0,False
12400,AGP,BRU,-1856.0,True,639.0,False
12401,BRU,AGP,-608.0,True,271.0,False
12402,BRU,AGP,-841.0,True,971.0,False
12403,BRU,AGP,-1748.0,True,-609.0,True
12404,AGP,CRL,-296.0,True,1559.0,False
12405,CRL,AGP,-219.0,True,706.0,False
12406,AGP,SOF,-1124.0,True,1070.0,False
12407,SOF,AGP,-582.0,True,412.0,False
12408,AGP,PRG,-434.0,True,2237.0,False
12409,PRG,AGP,-621.0,True,86.0,False
12410,AGP,CPH,-603.0,True,1811.0,False
12411,AGP,CPH,-827.0,True,1260.0,False
12412,AGP,CPH,-166.0,True,1952.0,False
12413,CPH,AGP,-345.0,True,530.0,False
12414,CPH,AGP,-115.0,True,-119.0,True
12415,CPH,AGP,-345.0,True,535.0,False
12416,AGP,HEL,-734.0,True,1064.0,False
12417,HEL,AGP,-11.0,True,-182.0,True
12418,AGP,BSL,-725.0,True,926.0,False
12419,BSL,AGP,-836.0,True,-62.0,True
12420,AGP,LYS,85.0,False,2277.0,False
12421,LYS,AGP,-461.0,True,881.0,False
12422,AGP,MRS,-2142.0,True,-634.0,True
12423,MRS,AGP,-1805.0,True,-1171.0,True
12424,AGP,CDG,-699.0,True,1880.0,False
12425,AGP,CDG,-702.0,True,1774.0,False
12426,CDG,AGP,-993.0,True,382.0,False
12427,CDG,AGP,-1027.0,True,560.0,False
12428,AGP,ORY,-7372.0,True,-4724.0,True
12429,AGP,ORY,-3786.0,True,-1083.0,True
12430,AGP,ORY,-988.0,True,1156.0,False
12431,ORY,AGP,-7799.0,True,-6488.0,True
12432,ORY,AGP,-2348.0,True,-1618.0,True
12433,ORY,AGP,-2648.0,True,-1626.0,True
12434,ORY,AGP,-1196.0,True,-606.0,True
12435,AGP,SXF,-1102.0,True,1845.0,False
12436,SXF,AGP,-544.0,True,343.0,False
12437,AGP,FRA,-692.0,True,1622.0,False
12438,FRA,AGP,-939.0,True,228.0,False
12439,AGP,FKB,-332.0,True,1855.0,False
12440,FKB,AGP,-248.0,True,314.0,False
12441,AGP,DUB,-223.0,True,2252.0,False
12442,AGP,DUB,-585.0,True,1425.0,False
12443,AGP,DUB,-653.0,True,1431.0,False
12444,DUB,AGP,-210.0,True,758.0,False
12445,DUB,AGP,-825.0,True,831.0,False
12446,DUB,AGP,-162.0,True,1045.0,False
12447,AGP,BGY,102.0,False,1217.0,False
12448,BGY,AGP,-106.0,True,626.0,False
12449,AGP,FCO,-1283.0,True,685.0,False
12450,FCO,AGP,-1677.0,True,-753.0,True
12451,AGP,LUX,-89.0,True,1728.0,False
12452,LUX,AGP,-529.0,True,0.0,False
12453,AGP,CMN,-880.0,True,22.0,False
12454,CMN,AGP,-654.0,True,354.0,False
12455,AGP,AMS,-1113.0,True,1595.0,False
12456,AGP,AMS,159.0,False,3084.0,False
12457,AGP,AMS,-813.0,True,1788.0,False
12458,AMS,AGP,-845.0,True,-28.0,True
12459,AMS,AGP,-1035.0,True,-99.0,True
12460,AMS,AGP,-812.0,True,323.0,False
12461,AGP,EIN,-1127.0,True,1091.0,False
12462,AGP,EIN,-714.0,True,1438.0,False
12463,EIN,AGP,-831.0,True,-372.0,True
12464,EIN,AGP,-1239.0,True,-507.0,True
12465,AGP,OSL,-572.0,True,1402.0,False
12466,AGP,OSL,-1627.0,True,732.0,False
12467,OSL,AGP,-437.0,True,-91.0,True
12468,OSL,AGP,-1061.0,True,-308.0,True
12469,AGP,OTP,-399.0,True,1880.0,False
12470,AGP,OTP,-995.0,True,1639.0,False
12471,OTP,AGP,16.0,False,553.0,False
12472,OTP,AGP,-200.0,True,472.0,False
12473,AGP,OVD,-486.0,True,1086.0,False
12474,OVD,AGP,129.0,False,1338.0,False
12475,AGP,BCN,-164.0,True,2125.0,False
12476,AGP,BCN,-987.0,True,1113.0,False
12477,AGP,BCN,-793.0,True,1521.0,False
12478,BCN,AGP,-13.0,True,1229.0,False
12479,BCN,AGP,-523.0,True,794.0,False
12480,BCN,AGP,-662.0,True,634.0,False
12481,AGP,BIO,-720.0,True,819.0,False
12482,BIO,AGP,485.0,False,1447.0,False
12483,AGP,LPA,-771.0,True,265.0,False
12484,LPA,AGP,-914.0,True,770.0,False
12485,AGP,IBZ,-419.0,True,1146.0,False
12486,IBZ,AGP,36.0,False,946.0,False
12487,AGP,MAD,-480.0,True,933.0,False
12488,AGP,MAD,-2431.0,True,-1005.0,True
12489,MAD,AGP,-1092.0,True,511.0,False
12490,MAD,AGP,-1287.0,True,-728.0,True
12491,AGP,MLN,-554.0,True,326.0,False
12492,AGP,MLN,-298.0,True,734.0,False
12493,AGP,MLN,-2147.0,True,-1545.0,True
12494,MLN,AGP,-520.0,True,643.0,False
12495,MLN,AGP,-71.0,True,1196.0,False
12496,MLN,AGP,-2126.0,True,-1556.0,True
12497,AGP,PMI,-37.0,True,1806.0,False
12498,AGP,PMI,-2314.0,True,-640.0,True
12499,PMI,AGP,-140.0,True,521.0,False
12500,PMI,AGP,-1840.0,True,-11.0,True
12501,AGP,SDR,-3804.0,True,-2479.0,True
12502,SDR,AGP,-3599.0,True,-2862.0,True
12503,AGP,SCQ,-290.0,True,1263.0,False
12504,SCQ,AGP,-1890.0,True,-1254.0,True
12505,AGP,TFN,-506.0,True,777.0,False
12506,TFN,AGP,-444.0,True,842.0,False
12507,AGP,ARN,-1022.0,True,994.0,False
12508,AGP,ARN,-905.0,True,1348.0,False
12509,ARN,AGP,-481.0,True,-185.0,True
12510,ARN,AGP,-970.0,True,94.0,False
12511,AGP,NYO,-284.0,True,1605.0,False
12512,NYO,AGP,-9.0,True,777.0,False
12513,AGP,ZRH,-481.0,True,850.0,False
12514,AGP,ZRH,-560.0,True,589.0,False
12515,ZRH,AGP,-788.0,True,-426.0,True
12516,ZRH,AGP,-928.0,True,-551.0,True
12517,AGP,BFS,454.0,False,2432.0,False
12518,BFS,AGP,218.0,False,1437.0,False
12519,AGP,BOH,-233.0,True,1944.0,False
12520,BOH,AGP,-279.0,True,680.0,False
12521,AGP,LBA,-690.0,True,1621.0,False
12522,LBA,AGP,-708.0,True,454.0,False
12523,AGP,LGW,-582.0,True,2280.0,False
12524,LGW,AGP,-795.0,True,1076.0,False
12525,AGP,LHR,-3630.0,True,-1533.0,True
12526,AGP,LHR,-337.0,True,2091.0,False
12527,LHR,AGP,-1094.0,True,-1952.0,True
12528,LHR,AGP,-1087.0,True,565.0,False
12529,AGP,LTN,-117.0,True,1808.0,False
12530,AGP,LTN,-566.0,True,2017.0,False
12531,LTN,AGP,-553.0,True,1132.0,False
12532,LTN,AGP,-263.0,True,924.0,False
12533,LTN,AGP,-1047.0,True,-642.0,True
12534,AGP,STN,-521.0,True,1327.0,False
12535,STN,AGP,-65.0,True,1096.0,False
12536,AGP,MAN,-617.0,True,1919.0,False
12537,AGP,MAN,-550.0,True,906.0,False
12538,AGP,MAN,-470.0,True,1739.0,False
12539,MAN,AGP,-793.0,True,879.0,False
12540,MAN,AGP,-501.0,True,657.0,False
12541,MAN,AGP,-371.0,True,1200.0,False
12542,AGP,NCL,-81.0,True,1470.0,False
12543,AGP,NCL,-1612.0,True,531.0,False
12544,NCL,AGP,-532.0,True,339.0,False
12545,NCL,AGP,-533.0,True,944.0,False
12546,PMI,VIE,40.0,False,1922.0,False
12547,VIE,PMI,-236.0,True,351.0,False
12548,PMI,CRL,-378.0,True,1292.0,False
12549,CRL,PMI,243.0,False,1251.0,False
12550,PMI,OST,-617.0,True,1413.0,False
12551,OST,PMI,-1083.0,True,238.0,False
12552,PMI,SOF,-1173.0,True,822.0,False
12553,SOF,PMI,-194.0,True,688.0,False
12554,PMI,PRG,-624.0,True,1319.0,False
12555,PMI,PRG,-1478.0,True,629.0,False
12556,PRG,PMI,-361.0,True,1114.0,False
12557,PRG,PMI,-509.0,True,365.0,False
12558,PMI,CPH,-903.0,True,850.0,False
12559,CHQ,CPH,-293.0,True,978.0,False
12560,PMI,CPH,-562.0,True,1356.0,False
12561,CPH,PMI,-637.0,True,728.0,False
12562,CPH,CHQ,-258.0,True,1398.0,False
12563,CPH,PMI,-621.0,True,717.0,False
12564,PMI,BSL,-5.0,True,1553.0,False
12565,BSL,PMI,5.0,False,1398.0,False
12566,PMI,NTE,-145.0,True,973.0,False
12567,NTE,PMI,-813.0,True,226.0,False
12568,BVA,PMI,-12284.0,True,-11003.0,True
12569,PMI,CDG,-394.0,True,1686.0,False
12570,CDG,PMI,-1378.0,True,-1.0,True
12571,PMI,ORY,-732.0,True,1240.0,False
12572,ORY,PMI,-579.0,True,313.0,False
12573,PMI,TLS,-956.0,True,542.0,False
12574,TLS,PMI,-510.0,True,822.0,False
12575,PMI,SXF,-205.0,True,2499.0,False
12576,SXF,PMI,-279.0,True,994.0,False
12577,PMI,TXL,-89.0,True,1685.0,False
12578,PMI,TXL,-6975.0,True,-4801.0,True
12579,PMI,TXL,-407.0,True,1694.0,False
12580,PMI,TXL,-434.0,True,1958.0,False
12581,TXL,PMI,-925.0,True,-467.0,True
12582,TXL,PMI,-6511.0,True,-5268.0,True
12583,TXL,PMI,-32.0,True,971.0,False
12584,TXL,PMI,-62.0,True,1174.0,False
12585,PMI,BRE,-228.0,True,1724.0,False
12586,BRE,PMI,-250.0,True,1045.0,False
12587,PMI,CGN,-546.0,True,1119.0,False
12588,PMI,CGN,-628.0,True,933.0,False
12589,PMI,CGN,-682.0,True,1652.0,False
12590,PMI,CGN,-491.0,True,1306.0,False
12591,PMI,CGN,-1109.0,True,818.0,False
12592,CGN,PMI,-1053.0,True,691.0,False
12593,CGN,PMI,-1143.0,True,85.0,False
12594,CGN,PMI,-422.0,True,553.0,False
12595,CGN,PMI,-608.0,True,466.0,False
12596,CGN,PMI,-508.0,True,158.0,False
12597,PMI,DTM,-757.0,True,1648.0,False
12598,PMI,DTM,-42.0,True,1736.0,False
12599,DTM,PMI,-489.0,True,624.0,False
12600,DTM,PMI,127.0,False,511.0,False
12601,PMI,DRS,-385.0,True,1239.0,False
12602,DRS,PMI,-3311.0,True,-2493.0,True
12603,PMI,DUS,-972.0,True,301.0,False
12604,PMI,DUS,-686.0,True,767.0,False
12605,PMI,DUS,-550.0,True,2413.0,False
12606,PMI,DUS,-518.0,True,1617.0,False
12607,PMI,DUS,-555.0,True,1849.0,False
12608,PMI,DUS,-493.0,True,1486.0,False
12609,PMI,DUS,-481.0,True,2239.0,False
12610,DUS,PMI,-330.0,True,1175.0,False
12611,DUS,PMI,-437.0,True,969.0,False
12612,DUS,PMI,-852.0,True,711.0,False
12613,DUS,PMI,-542.0,True,466.0,False
12614,DUS,PMI,-936.0,True,972.0,False
12615,DUS,PMI,-246.0,True,1073.0,False
12616,DUS,PMI,-500.0,True,740.0,False
12617,DUS,PMI,-758.0,True,745.0,False
12618,PMI,FRA,-1473.0,True,415.0,False
12619,PMI,FRA,-1165.0,True,936.0,False
12620,PMI,FRA,-1487.0,True,530.0,False
12621,PMI,FRA,-577.0,True,2162.0,False
12622,FRA,PMI,-1168.0,True,-265.0,True
12623,FRA,PMI,-677.0,True,-278.0,True
12624,FRA,PMI,-2468.0,True,-1222.0,True
12625,FRA,PMI,-1440.0,True,364.0,False
12626,PMI,HAM,-1093.0,True,708.0,False
12627,PMI,HAM,-1521.0,True,1001.0,False
12628,PMI,HAM,-473.0,True,2197.0,False
12629,PMI,HAM,-604.0,True,1565.0,False
12630,HAM,PMI,-1260.0,True,207.0,False
12631,HAM,PMI,-1150.0,True,-385.0,True
12632,HAM,PMI,1.0,False,1276.0,False
12633,HAM,PMI,-693.0,True,377.0,False
12634,PMI,HAJ,-182.0,True,1689.0,False
12635,PMI,HAJ,-18410.0,True,-15845.0,True
12636,PMI,HAJ,-4022.0,True,-2549.0,True
12637,HAJ,PMI,-329.0,True,1016.0,False
12638,HAJ,PMI,-1127.0,True,809.0,False
12639,HAJ,PMI,-3682.0,True,-2570.0,True
12640,PMI,FKB,-321.0,True,1662.0,False
12641,PMI,FKB,-426.0,True,1571.0,False
12642,FKB,PMI,-209.0,True,456.0,False
12643,FKB,PMI,-249.0,True,479.0,False
12644,PMI,LEJ,-796.0,True,903.0,False
12645,LEJ,PMI,-1497.0,True,-446.0,True
12646,PMI,MUC,-524.0,True,1487.0,False
12647,PMI,MUC,-763.0,True,1540.0,False
12648,PMI,MUC,-697.0,True,794.0,False
12649,PMI,MUC,-578.0,True,1830.0,False
12650,MUC,PMI,-404.0,True,783.0,False
12651,MUC,PMI,-764.0,True,484.0,False
12652,MUC,PMI,-526.0,True,520.0,False
12653,MUC,PMI,-53.0,True,1398.0,False
12654,PMI,NUE,-391.0,True,1388.0,False
12655,PMI,NUE,-524.0,True,1240.0,False
12656,NUE,PMI,-702.0,True,291.0,False
12657,NUE,PMI,57.0,False,521.0,False
12658,PMI,STR,-2521.0,True,-621.0,True
12659,PMI,STR,-1394.0,True,665.0,False
12660,STR,PMI,-3022.0,True,-1928.0,True
12661,STR,PMI,-717.0,True,185.0,False
12662,PMI,NRN,-960.0,True,548.0,False
12663,NRN,PMI,-235.0,True,596.0,False
12664,PMI,DUB,-383.0,True,1467.0,False
12665,DUB,PMI,4.0,False,1425.0,False
12666,PMI,MXP,-2614.0,True,-714.0,True
12667,MXP,PMI,-2751.0,True,-1728.0,True
12668,PMI,NAP,-8831.0,True,-6888.0,True
12669,NAP,PMI,-9934.0,True,-8529.0,True
12670,PMI,KUN,-88.0,True,1703.0,False
12671,KUN,PMI,91.0,False,482.0,False
12672,PMI,LUX,-185.0,True,1260.0,False
12673,LUX,PMI,-457.0,True,-49.0,True
12674,PMI,AMS,-316.0,True,1608.0,False
12675,PMI,AMS,-648.0,True,1880.0,False
12676,AMS,PMI,-407.0,True,1179.0,False
12677,AMS,PMI,-774.0,True,686.0,False
12678,PMI,EIN,131.0,False,1801.0,False
12679,EIN,PMI,-346.0,True,281.0,False
12680,PMI,POZ,-704.0,True,871.0,False
12681,POZ,PMI,-1104.0,True,-64.0,True
12682,PMI,WAW,-634.0,True,1956.0,False
12683,WAW,PMI,-1292.0,True,-287.0,True
12684,PMI,WRO,-2432.0,True,-737.0,True
12685,WRO,PMI,-541.0,True,-76.0,True
12686,PMI,OPO,-452.0,True,1102.0,False
12687,OPO,PMI,28.0,False,1258.0,False
12688,PMI,BTS,-177.0,True,1860.0,False
12689,BTS,PMI,72.0,False,734.0,False
12690,PMI,ALC,-60.0,True,1179.0,False
12691,PMI,ALC,-201.0,True,701.0,False
12692,PMI,ALC,-3296.0,True,-2024.0,True
12693,ALC,PMI,-387.0,True,981.0,False
12694,ALC,PMI,118.0,False,1691.0,False
12695,ALC,PMI,-2520.0,True,-809.0,True
12696,PMI,OVD,-53.0,True,2087.0,False
12697,OVD,PMI,408.0,False,1828.0,False
12698,BCN,PMI,-1583.0,True,-52.0,True
12699,PMI,BCN,594.0,False,1581.0,False
12700,MAH,PMI,0.0,False,731.0,False
12701,PMI,BCN,-458.0,True,1317.0,False
12702,PMI,BCN,-182.0,True,1191.0,False
12703,PMI,BCN,-267.0,True,1144.0,False
12704,PMI,BCN,-225.0,True,1214.0,False
12705,PMI,BCN,2.0,False,1437.0,False
12706,PMI,BCN,-1163.0,True,568.0,False
12707,PMI,BCN,-255.0,True,1510.0,False
12708,PMI,BCN,-813.0,True,710.0,False
12709,PMI,BCN,-420.0,True,-1243.0,True
12710,PMI,BCN,-886.0,True,835.0,False
12711,PMI,BCN,-1097.0,True,660.0,False
12712,PMI,BCN,-372.0,True,904.0,False
12713,PMI,BCN,-1279.0,True,298.0,False
12714,BCN,PMI,-1583.0,True,-52.0,True
12715,BCN,PMI,-355.0,True,1526.0,False
12716,BCN,PMI,-22.0,True,927.0,False
12717,BCN,PMI,-120.0,True,924.0,False
12718,BCN,PMI,-539.0,True,523.0,False
12719,BCN,PMI,-304.0,True,777.0,False
12720,BCN,PMI,-368.0,True,919.0,False
12721,BCN,PMI,-225.0,True,1047.0,False
12722,BCN,PMI,-1445.0,True,160.0,False
12723,BCN,PMI,-676.0,True,896.0,False
12724,BCN,PMI,-311.0,True,1290.0,False
12725,BCN,PMI,-55.0,True,1484.0,False
12726,BCN,PMI,-791.0,True,929.0,False
12727,BCN,PMI,-2279.0,True,-898.0,True
12728,PMI,BIO,-50.0,True,1395.0,False
12729,PMI,BIO,-543.0,True,1016.0,False
12730,PMI,BIO,-698.0,True,584.0,False
12731,BIO,PMI,283.0,False,1488.0,False
12732,BIO,PMI,-125.0,True,1360.0,False
12733,BIO,PMI,-56.0,True,1197.0,False
12734,PMI,GRX,-583.0,True,682.0,False
12735,GRX,PMI,-733.0,True,316.0,False
12736,MAD,PMI,-1745.0,True,-589.0,True
12737,BCN,PMI,-1583.0,True,-52.0,True
12738,PMI,IBZ,-545.0,True,552.0,False
12739,PMI,IBZ,-385.0,True,880.0,False
12740,PMI,IBZ,-3344.0,True,-1991.0,True
12741,PMI,IBZ,-535.0,True,76.0,False
12742,PMI,IBZ,-681.0,True,187.0,False
12743,PMI,IBZ,476.0,False,1066.0,False
12744,PMI,IBZ,601.0,False,919.0,False
12745,PMI,MAD,-574.0,True,402.0,False
12746,IBZ,PMI,-484.0,True,491.0,False
12747,IBZ,PMI,-415.0,True,1012.0,False
12748,IBZ,PMI,-4446.0,True,-3008.0,True
12749,IBZ,PMI,-2170.0,True,-752.0,True
12750,IBZ,PMI,-536.0,True,508.0,False
12751,IBZ,PMI,-36.0,True,995.0,False
12752,IBZ,PMI,22.0,False,862.0,False
12753,IBZ,PMI,49.0,False,1037.0,False
12754,MAD,PMI,-1745.0,True,-589.0,True
12755,PMI,MAD,-574.0,True,402.0,False
12756,IBZ,PMI,-484.0,True,491.0,False
12757,PMI,MAD,-776.0,True,594.0,False
12758,PMI,MAD,-725.0,True,1112.0,False
12759,PMI,MAD,506.0,False,2499.0,False
12760,PMI,MAD,-1641.0,True,-1.0,True
12761,PMI,MAD,-1442.0,True,539.0,False
12762,PMI,MAD,-111.0,True,1733.0,False
12763,PMI,MAD,-601.0,True,1175.0,False
12764,PMI,MAD,-120.0,True,1471.0,False
12765,PMI,MAD,-962.0,True,857.0,False
12766,MAD,PMI,-1745.0,True,-589.0,True
12767,PMI,MAD,-574.0,True,402.0,False
12768,IBZ,PMI,-484.0,True,491.0,False
12769,MAD,PMI,-844.0,True,1000.0,False
12770,MAD,PMI,-1747.0,True,439.0,False
12771,MAD,PMI,-1351.0,True,571.0,False
12772,MAD,PMI,-1164.0,True,868.0,False
12773,MAD,PMI,-1137.0,True,607.0,False
12774,MAD,PMI,-627.0,True,1030.0,False
12775,MAD,PMI,-495.0,True,1572.0,False
12776,MAD,PMI,-960.0,True,921.0,False
12777,PMI,MAH,-474.0,True,988.0,False
12778,PMI,MAH,-1502.0,True,-34.0,True
12779,PMI,MAH,326.0,False,1114.0,False
12780,PMI,MAH,-173.0,True,906.0,False
12781,PMI,BCN,594.0,False,1581.0,False
12782,MAH,PMI,0.0,False,731.0,False
12783,MAH,PMI,-540.0,True,575.0,False
12784,MAH,PMI,-518.0,True,741.0,False
12785,MAH,PMI,-152.0,True,212.0,False
12786,MAH,PMI,-85.0,True,208.0,False
12787,PMI,AGP,-140.0,True,521.0,False
12788,PMI,AGP,-1840.0,True,-11.0,True
12789,AGP,PMI,-37.0,True,1806.0,False
12790,AGP,PMI,-2314.0,True,-640.0,True
12791,PMI,SCQ,-335.0,True,1159.0,False
12792,SCQ,PMI,-573.0,True,536.0,False
12793,PMI,SVQ,-553.0,True,661.0,False
12794,SVQ,PMI,-522.0,True,1148.0,False
12795,PMI,TFN,-497.0,True,-106.0,True
12796,TFN,PMI,-462.0,True,836.0,False
12797,PMI,VLC,109.0,False,1180.0,False
12798,PMI,VLC,-1028.0,True,-761.0,True
12799,PMI,VLC,-308.0,True,863.0,False
12800,PMI,VLC,60.0,False,966.0,False
12801,VLC,PMI,-433.0,True,874.0,False
12802,VLC,PMI,-1100.0,True,-273.0,True
12803,VLC,PMI,-170.0,True,1386.0,False
12804,VLC,PMI,285.0,False,1840.0,False
12805,PMI,ARN,-1253.0,True,710.0,False
12806,ARN,PMI,-1423.0,True,-687.0,True
12807,PMI,ZRH,-397.0,True,1324.0,False
12808,PMI,ZRH,-339.0,True,1425.0,False
12809,ZRH,PMI,-341.0,True,991.0,False
12810,ZRH,PMI,-393.0,True,981.0,False
12811,PMI,BHX,-1597.0,True,274.0,False
12812,PMI,BHX,-596.0,True,1622.0,False
12813,BHX,PMI,-682.0,True,740.0,False
12814,BHX,PMI,-666.0,True,723.0,False
12815,PMI,BRS,-359.0,True,1240.0,False
12816,PMI,BRS,174.0,False,1304.0,False
12817,BRS,PMI,-227.0,True,939.0,False
12818,BRS,PMI,78.0,False,1061.0,False
12819,PMI,EMA,-276.0,True,1584.0,False
12820,EMA,PMI,-196.0,True,1555.0,False
12821,PMI,EDI,-191.0,True,1700.0,False
12822,EDI,PMI,-192.0,True,1645.0,False
12823,PMI,PIK,-367.0,True,1117.0,False
12824,PIK,PMI,50.0,False,1187.0,False
12825,PMI,LBA,-134.0,True,1738.0,False
12826,PMI,LBA,-518.0,True,1316.0,False
12827,LBA,PMI,-126.0,True,158.0,False
12828,LBA,PMI,342.0,False,1325.0,False
12829,PMI,LPL,-565.0,True,749.0,False
12830,LPL,PMI,-1343.0,True,207.0,False
12831,PMI,LGW,-442.0,True,1454.0,False
12832,LGW,PMI,-555.0,True,1433.0,False
12833,PMI,LHR,-257.0,True,1374.0,False
12834,LHR,PMI,-971.0,True,937.0,False
12835,PMI,LTN,-63.0,True,1379.0,False
12836,LTN,PMI,-161.0,True,1384.0,False
12837,PMI,SEN,-410.0,True,1265.0,False
12838,PMI,SEN,-1341.0,True,632.0,False
12839,SEN,PMI,33.0,False,1537.0,False
12840,SEN,PMI,-1555.0,True,-35.0,True
12841,PMI,STN,-465.0,True,1266.0,False
12842,STN,PMI,-801.0,True,769.0,False
12843,PMI,MAN,-478.0,True,1859.0,False
12844,PMI,MAN,-975.0,True,935.0,False
12845,PMI,MAN,-195.0,True,1233.0,False
12846,PMI,MAN,-480.0,True,1514.0,False
12847,MAN,PMI,-786.0,True,1269.0,False
12848,MAN,PMI,-1719.0,True,-186.0,True
12849,MAN,PMI,29.0,False,1467.0,False
12850,MAN,PMI,-449.0,True,1133.0,False
12851,PMI,NCL,-94.0,True,1194.0,False
12852,PMI,NCL,-414.0,True,1155.0,False
12853,NCL,PMI,-418.0,True,836.0,False
12854,NCL,PMI,-472.0,True,778.0,False
12855,MAH,CDG,-1767.0,True,-753.0,True
12856,CDG,MAH,-1995.0,True,-603.0,True
12857,MAH,BUD,-981.0,True,941.0,False
12858,BUD,MAH,-733.0,True,472.0,False
12859,MAH,DUB,105.0,False,801.0,False
12860,DUB,MAH,237.0,False,1628.0,False
12861,MAH,MXP,-263.0,True,533.0,False
12862,MAH,MXP,0.0,False,1275.0,False
12863,MAH,MXP,-46.0,True,1165.0,False
12864,MXP,MAH,70.0,False,1308.0,False
12865,MXP,MAH,-431.0,True,271.0,False
12866,MAH,LUX,-273.0,True,985.0,False
12867,IBZ,MAH,171.0,False,1133.0,False
12868,MAH,AMS,-255.0,True,2022.0,False
12869,AMS,MAH,-903.0,True,255.0,False
12870,MAH,ALC,-645.0,True,479.0,False
12871,MAH,ALC,-756.0,True,218.0,False
12872,ALC,MAH,-1264.0,True,513.0,False
12873,ALC,MAH,-1579.0,True,-466.0,True
12874,OVD,MAH,0.0,False,980.0,False
12875,PMI,BCN,594.0,False,1581.0,False
12876,MAH,PMI,0.0,False,731.0,False
12877,MAH,BCN,-1086.0,True,252.0,False
12878,MAH,BCN,-654.0,True,941.0,False
12879,MAH,BCN,2.0,False,1665.0,False
12880,MAH,BCN,166.0,False,1677.0,False
