,from_airports_list,to_airports_list,departure_delay_time_list,departure_delay_list,arrival_delay_time_list,arrival_delay_list
12323,SXF,ACE,-460.0,True,749.0,False
12324,ACE,DUS,-2858.0,True,-123.0,True
12325,DUS,ACE,-5109.0,True,-3171.0,True
12326,ACE,FRA,66.0,False,2399.0,False
12327,FRA,ACE,-199.0,True,1083.0,False
12328,ACE,DUB,297.0,False,2226.0,False
12329,ACE,DUB,-963.0,True,1600.0,False
12330,DUB,ACE,-822.0,True,796.0,False
12331,DUB,ACE,-680.0,True,902.0,False
12332,ACE,SNN,245.0,False,1693.0,False
12333,SNN,ACE,21.0,False,1188.0,False
12334,ACE,BLQ,-375.0,True,1394.0,False
12335,BLQ,ACE,-318.0,True,536.0,False
12336,ACE,BCN,-129.0,True,1844.0,False
12337,BCN,ACE,-1126.0,True,537.0,False
12338,ACE,BIO,118.0,False,1213.0,False
12339,BIO,ACE,-44.0,True,1537.0,False
12340,FUE,BRU,529.0,False,2673.0,False
12341,ACE,FUE,-49.0,True,1169.0,False
12342,ACE,LPA,-258.0,True,-230.0,True
12343,ACE,LPA,-409.0,True,-4.0,True
12344,ACE,LPA,-551.0,True,-475.0,True
12345,ACE,LPA,-154.0,True,-37.0,True
12346,ACE,LPA,-404.0,True,-323.0,True
12347,ACE,LPA,93.0,False,452.0,False
12348,ACE,LPA,-377.0,True,2727.0,False
12349,ACE,LPA,-271.0,True,-392.0,True
12350,ACE,LPA,-707.0,True,-913.0,True
12351,ACE,LPA,-1438.0,True,-1165.0,True
12352,ACE,LPA,-126.0,True,175.0,False
12353,ACE,LPA,-376.0,True,-7.0,True
12354,ACE,LPA,-83.0,True,102.0,False
12355,ACE,LPA,-1816.0,True,-1557.0,True
12356,ACE,LPA,30.0,False,365.0,False
12357,LPA,ACE,-145.0,True,503.0,False
12358,LPA,ACE,-665.0,True,94.0,False
12359,LPA,ACE,-1212.0,True,-351.0,True
12360,LPA,ACE,-795.0,True,-7.0,True
12361,LPA,ACE,-344.0,True,187.0,False
12362,LPA,ACE,140.0,False,981.0,False
12363,LPA,ACE,-838.0,True,-169.0,True
12364,LPA,ACE,-2048.0,True,-1256.0,True
12365,LPA,ACE,-141.0,True,655.0,False
12366,LPA,ACE,-684.0,True,115.0,False
12367,LPA,ACE,-417.0,True,363.0,False
12368,LPA,ACE,-349.0,True,246.0,False
12369,LPA,ACE,-2143.0,True,-1281.0,True
12370,LPA,ACE,-350.0,True,436.0,False
12371,ACE,MAD,242.0,False,1902.0,False
12372,ACE,MAD,-624.0,True,1243.0,False
12373,ACE,MAD,-116.0,True,1606.0,False
12374,MAD,ACE,-592.0,True,863.0,False
12375,MAD,ACE,-966.0,True,860.0,False
12376,MAD,ACE,-606.0,True,1053.0,False
12377,ACE,SCQ,-414.0,True,736.0,False
12378,ACE,SCQ,-461.0,True,1045.0,False
12379,SCQ,ACE,-157.0,True,841.0,False
12380,SCQ,ACE,-349.0,True,673.0,False
12381,ACE,SVQ,-534.0,True,317.0,False
12382,SVQ,ACE,-835.0,True,670.0,False
12383,ACE,TFN,41.0,False,373.0,False
12384,ACE,TFN,12.0,False,224.0,False
12385,ACE,TFN,-971.0,True,-605.0,True
12386,ACE,TFN,-516.0,True,-392.0,True
12387,ACE,TFN,-134.0,True,281.0,False
12388,ACE,TFN,75.0,False,434.0,False
12389,ACE,TFN,-1071.0,True,2363.0,False
12390,ACE,TFN,-343.0,True,-55.0,True
12391,TFN,ACE,-320.0,True,237.0,False
12392,TFN,ACE,-132.0,True,267.0,False
12393,TFN,ACE,-732.0,True,-299.0,True
12394,TFN,ACE,-471.0,True,115.0,False
12395,TFN,ACE,-253.0,True,363.0,False
12396,TFN,ACE,-96.0,True,459.0,False
12397,TFN,ACE,-1417.0,True,2213.0,False
12398,TFN,ACE,-432.0,True,72.0,False
12399,ACE,VLC,-161.0,True,1405.0,False
12400,VLC,ACE,-448.0,True,672.0,False
12401,ACE,LTN,210.0,False,1579.0,False
12402,LTN,ACE,-10.0,True,1695.0,False
12403,ACE,STN,-88.0,True,1041.0,False
12404,ACE,STN,-632.0,True,1016.0,False
12405,STN,ACE,-279.0,True,1539.0,False
12406,STN,ACE,-665.0,True,589.0,False
12407,ACE,MAN,-1689.0,True,-371.0,True
12408,MAN,ACE,-2305.0,True,-1371.0,True
12409,ALG,MAD,0.0,False,-10943.0,True
12410,EZE,MAD,682.0,False,2812.0,False
12411,MVD,EZE,911.0,False,3173.0,False
12412,MAD,VIE,-3284.0,True,-1547.0,True
12413,VIE,MAD,-555.0,True,1277.0,False
12414,MAD,BRU,-1800.0,True,578.0,False
12415,MAD,BRU,-4585.0,True,-2746.0,True
12416,MAD,BRU,-1483.0,True,576.0,False
12417,BRU,MAD,-1041.0,True,1071.0,False
12418,BRU,MAD,-5715.0,True,-3822.0,True
12419,BRU,MAD,-487.0,True,1240.0,False
12420,MAD,BOG,-614.0,True,1841.0,False
12421,MAD,DBV,-806.0,True,1727.0,False
12422,DBV,MAD,357.0,False,2288.0,False
12423,SDQ,MAD,-273.0,True,1609.0,False
12424,GYE,MAD,-1184.0,True,1865.0,False
12425,UIO,GYE,-712.0,True,1087.0,False
12426,GYE,MAD,-1184.0,True,1865.0,False
12427,UIO,GYE,-712.0,True,1087.0,False
12428,UIO,MAD,-2280.0,True,-97.0,True
12429,OVD,TFN,-145.0,True,959.0,False
12430,TFN,OVD,-757.0,True,413.0,False
12431,MAD,MRS,-943.0,True,1198.0,False
12432,MRS,MAD,-881.0,True,1191.0,False
12433,MAD,CDG,-470.0,True,1782.0,False
12434,MAD,CDG,-2612.0,True,-1043.0,True
12435,MAD,CDG,-924.0,True,1271.0,False
12436,CDG,MAD,-2141.0,True,-210.0,True
12437,CDG,MAD,-990.0,True,958.0,False
12438,CDG,MAD,-940.0,True,1157.0,False
12439,MAD,ORY,-3424.0,True,-1439.0,True
12440,MAD,ORY,-796.0,True,1402.0,False
12441,MAD,ORY,-831.0,True,1244.0,False
12442,MAD,ORY,-581.0,True,1303.0,False
12443,ORY,MAD,-2541.0,True,-448.0,True
12444,ORY,MAD,-252.0,True,1910.0,False
12445,ORY,MAD,-686.0,True,1200.0,False
12446,ORY,MAD,-123.0,True,1747.0,False
12447,MAD,TLS,-1781.0,True,61.0,False
12448,TLS,MAD,-1806.0,True,-278.0,True
12449,MAD,DUS,-1087.0,True,982.0,False
12450,DUS,MAD,-417.0,True,1638.0,False
12451,MAD,FRA,-992.0,True,941.0,False
12452,MAD,FRA,-2215.0,True,-335.0,True
12453,MAD,FRA,-998.0,True,1593.0,False
12454,FRA,MAD,-1181.0,True,405.0,False
12455,FRA,MAD,-658.0,True,813.0,False
12456,FRA,MAD,-924.0,True,1453.0,False
12457,MAD,MUC,-919.0,True,1629.0,False
12458,MAD,MUC,-655.0,True,976.0,False
12459,MUC,MAD,-691.0,True,1793.0,False
12460,MUC,MAD,-766.0,True,226.0,False
12461,MUC,MAD,260.0,False,2109.0,False
12462,MAD,ATH,-1121.0,True,1067.0,False
12463,MAD,ATH,-655.0,True,2148.0,False
12464,ATH,MAD,-1211.0,True,515.0,False
12465,ATH,MAD,-509.0,True,1323.0,False
12466,MAD,DUB,-1065.0,True,1248.0,False
12467,DUB,MAD,-217.0,True,2402.0,False
12468,MAD,BLQ,-754.0,True,1427.0,False
12469,MAD,CTA,-1038.0,True,721.0,False
12470,CTA,MAD,-1270.0,True,797.0,False
12471,MAD,BGY,-792.0,True,1057.0,False
12472,BGY,MAD,-204.0,True,1932.0,False
12473,MAD,LIN,-1036.0,True,833.0,False
12474,LIN,MAD,-1332.0,True,1132.0,False
12475,MAD,MXP,-893.0,True,976.0,False
12476,MXP,MAD,-188.0,True,1908.0,False
12477,MAD,CIA,-581.0,True,1852.0,False
12478,CIA,MAD,-473.0,True,1065.0,False
12479,MAD,FCO,-1006.0,True,1656.0,False
12480,MAD,FCO,-1177.0,True,1901.0,False
12481,MAD,FCO,-972.0,True,1507.0,False
12482,FCO,MAD,-164.0,True,1717.0,False
12483,FCO,MAD,-321.0,True,2036.0,False
12484,FCO,MAD,-682.0,True,1369.0,False
12485,MAD,VCE,-665.0,True,1819.0,False
12486,MAD,VCE,-1579.0,True,447.0,False
12487,VCE,MAD,-269.0,True,1946.0,False
12488,VCE,MAD,66.0,False,2377.0,False
12489,ORD,MEX,-1539.0,True,-10.0,True
12490,MEX,BOG,-30771.0,True,-28929.0,True
12491,MEX,MAD,-1061.0,True,2042.0,False
12492,MAD,CMN,-2750.0,True,-1934.0,True
12493,MAD,TNG,-2751.0,True,-992.0,True
12494,TNG,MAD,-34.0,True,1483.0,False
12495,MAD,AMS,-1382.0,True,1430.0,False
12496,MAD,AMS,-2406.0,True,-278.0,True
12497,MAD,AMS,-896.0,True,996.0,False
12498,MAD,AMS,-554.0,True,1965.0,False
12499,AMS,MAD,-1047.0,True,1485.0,False
12500,AMS,MAD,-744.0,True,889.0,False
12501,AMS,MAD,-858.0,True,1093.0,False
12502,AMS,MAD,-289.0,True,1577.0,False
12503,MAD,ASU,-2254.0,True,988.0,False
12504,MAD,KRK,-1452.0,True,669.0,False
12505,KRK,MAD,-905.0,True,152.0,False
12506,MAD,WAW,-652.0,True,1580.0,False
12507,WAW,MAD,-478.0,True,1520.0,False
12508,MAD,LIS,-993.0,True,1086.0,False
12509,MAD,LIS,-955.0,True,1021.0,False
12510,MAD,LIS,-360.0,True,1245.0,False
12511,MAD,LIS,-3055.0,True,-1361.0,True
12512,MAD,LIS,-2243.0,True,-262.0,True
12513,LIS,MAD,-657.0,True,1562.0,False
12514,LIS,MAD,-890.0,True,1363.0,False
12515,LIS,MAD,-584.0,True,796.0,False
12516,LIS,MAD,-175.0,True,1688.0,False
12517,LIS,MAD,-820.0,True,1113.0,False
12518,MAD,OPO,-539.0,True,1221.0,False
12519,MAD,OPO,-703.0,True,1070.0,False
12520,MAD,OPO,-448.0,True,844.0,False
12521,MAD,OPO,-1529.0,True,171.0,False
12522,OPO,MAD,-175.0,True,1282.0,False
12523,OPO,MAD,-191.0,True,1806.0,False
12524,OPO,MAD,-273.0,True,1002.0,False
12525,OPO,MAD,-709.0,True,893.0,False
12526,MAD,DOH,-3940.0,True,-1160.0,True
12527,DOH,MAD,-1503.0,True,-250.0,True
12528,DOH,MAD,-836.0,True,1135.0,False
12529,MAD,OTP,-2259.0,True,684.0,False
12530,OTP,MAD,-320.0,True,1347.0,False
12531,MAD,DSS,-3781.0,True,2252.0,False
12532,DSS,MAD,-3848.0,True,-2418.0,True
12533,MAD,LCG,-790.0,True,994.0,False
12534,MAD,LCG,-810.0,True,569.0,False
12535,LCG,MAD,-723.0,True,982.0,False
12536,LCG,MAD,381.0,False,1627.0,False
12537,MAD,ALC,-1237.0,True,2.0,False
12538,MAD,ALC,-5373.0,True,-4253.0,True
12539,ALC,MAD,-516.0,True,1254.0,False
12540,ALC,MAD,-1681.0,True,-325.0,True
12541,MAD,LEI,-1014.0,True,365.0,False
12542,LEI,MAD,-516.0,True,1364.0,False
12543,MAD,OVD,-672.0,True,698.0,False
12544,OVD,MAD,-1.0,True,1658.0,False
12545,MAD,BCN,-3929.0,True,-1963.0,True
12546,MAD,BCN,-740.0,True,1023.0,False
12547,MAD,BCN,-1189.0,True,1149.0,False
12548,MAD,BCN,-808.0,True,1208.0,False
12549,BCN,MAD,-3015.0,True,-955.0,True
12550,TUN,BCN,-5691.0,True,-4831.0,True
12551,BCN,MAD,-867.0,True,1252.0,False
12552,BCN,MAD,-1404.0,True,1582.0,False
12553,BCN,MAD,-1154.0,True,810.0,False
12554,MAD,BIO,-1067.0,True,628.0,False
12555,MAD,BIO,-636.0,True,895.0,False
12556,BIO,MAD,-54.0,True,1605.0,False
12557,BIO,MAD,712.0,False,1848.0,False
12558,MAD,FUE,-3053.0,True,-1182.0,True
12559,MAD,FUE,-790.0,True,997.0,False
12560,FUE,MAD,-3217.0,True,-1379.0,True
12561,FUE,MAD,-435.0,True,1384.0,False
12562,MAD,LPA,-315.0,True,1315.0,False
12563,MAD,LPA,-3613.0,True,-2011.0,True
12564,MAD,LPA,-295.0,True,1076.0,False
12565,MAD,LPA,-1421.0,True,155.0,False
12566,MAD,LPA,-696.0,True,923.0,False
12567,MAD,LPA,-1764.0,True,-336.0,True
12568,MAD,LPA,-1612.0,True,358.0,False
12569,LPA,MAD,-144.0,True,1923.0,False
12570,LPA,MAD,55.0,False,2471.0,False
12571,LPA,MAD,33.0,False,2024.0,False
12572,LPA,MAD,-267.0,True,1623.0,False
12573,LPA,MAD,-1588.0,True,698.0,False
12574,LPA,MAD,-2074.0,True,-255.0,True
12575,LPA,MAD,-705.0,True,1754.0,False
12576,MAD,GRX,-1106.0,True,413.0,False
12577,GRX,MAD,-434.0,True,915.0,False
12578,MAD,IBZ,-1130.0,True,931.0,False
12579,MAD,IBZ,-1262.0,True,430.0,False
12580,MAD,IBZ,-1296.0,True,549.0,False
12581,MAD,IBZ,-565.0,True,1296.0,False
12582,MAD,IBZ,-1801.0,True,-176.0,True
12583,MAD,IBZ,-1226.0,True,250.0,False
12584,PMI,MAD,35.0,False,1072.0,False
12585,IBZ,MAD,-17.0,True,1948.0,False
12586,IBZ,MAD,-399.0,True,1650.0,False
12587,IBZ,MAD,-162.0,True,1476.0,False
12588,IBZ,MAD,208.0,False,1931.0,False
12589,IBZ,MAD,-1931.0,True,-347.0,True
12590,IBZ,MAD,-167.0,True,1551.0,False
12591,MAD,XRY,-962.0,True,609.0,False
12592,XRY,MAD,-377.0,True,1169.0,False
12593,MAD,SPC,-1132.0,True,889.0,False
12594,SPC,MAD,-275.0,True,1645.0,False
12595,MAD,ACE,-592.0,True,863.0,False
12596,MAD,ACE,-966.0,True,860.0,False
12597,MAD,ACE,-606.0,True,1053.0,False
12598,ACE,MAD,242.0,False,1902.0,False
12599,ACE,MAD,-624.0,True,1243.0,False
12600,ACE,MAD,-116.0,True,1606.0,False
12601,MAD,MAH,-1292.0,True,572.0,False
12602,MAD,MAH,-799.0,True,1078.0,False
12603,MAD,MAH,-569.0,True,956.0,False
12604,MAH,MAD,-611.0,True,1173.0,False
12605,MAH,MAD,-43.0,True,1781.0,False
12606,MAH,MAD,87.0,False,1745.0,False
12607,MAD,AGP,-1163.0,True,468.0,False
12608,MAD,AGP,-2963.0,True,-1900.0,True
12609,AGP,MAD,-1392.0,True,215.0,False
12610,AGP,MAD,-1223.0,True,73.0,False
12611,MAD,PMI,-1364.0,True,-81.0,True
12612,PMI,MAD,-230.0,True,796.0,False
12613,IBZ,PMI,262.0,False,1384.0,False
12614,MAD,PMI,-858.0,True,505.0,False
12615,MAD,PMI,-906.0,True,996.0,False
12616,MAD,PMI,-746.0,True,1321.0,False
12617,MAD,PMI,-1430.0,True,185.0,False
12618,MAD,PMI,-775.0,True,1024.0,False
12619,MAD,PMI,-714.0,True,710.0,False
12620,MAD,PMI,-843.0,True,1265.0,False
12621,MAD,PMI,-919.0,True,829.0,False
12622,MAD,PMI,-1364.0,True,-81.0,True
12623,PMI,MAD,-230.0,True,796.0,False
12624,IBZ,PMI,262.0,False,1384.0,False
12625,PMI,MAD,35.0,False,1072.0,False
12626,PMI,MAD,-967.0,True,1012.0,False
12627,PMI,MAD,-1266.0,True,478.0,False
12628,PMI,MAD,-947.0,True,948.0,False
12629,PMI,MAD,-481.0,True,1752.0,False
12630,PMI,MAD,-196.0,True,1542.0,False
12631,PMI,MAD,-519.0,True,1121.0,False
12632,PMI,MAD,-28.0,True,1894.0,False
12633,PMI,MAD,-277.0,True,1595.0,False
12634,MAD,EAS,-808.0,True,528.0,False
12635,EAS,MAD,-215.0,True,1057.0,False
12636,MAD,SCQ,-1043.0,True,510.0,False
12637,SCQ,MAD,-386.0,True,916.0,False
12638,MAD,SVQ,-1144.0,True,530.0,False
12639,SVQ,MAD,-907.0,True,425.0,False
12640,MAD,TFN,-1066.0,True,806.0,False
12641,MAD,TFN,-218.0,True,1552.0,False
12642,MAD,TFN,-417.0,True,1191.0,False
12643,MAD,TFN,-1053.0,True,455.0,False
12644,MAD,TFN,-7408.0,True,-5770.0,True
12645,TFN,MAD,-566.0,True,2021.0,False
12646,TFN,MAD,-525.0,True,1462.0,False
12647,TFN,MAD,-6288.0,True,-4409.0,True
12648,TFN,MAD,-717.0,True,841.0,False
12649,MAD,TFS,-7347.0,True,-5627.0,True
12650,MAD,TFS,-1948.0,True,197.0,False
12651,TFS,MAD,-6643.0,True,-5039.0,True
12652,TFS,MAD,-620.0,True,299.0,False
12653,MAD,VLC,-435.0,True,1119.0,False
12654,MAD,VLC,-2132.0,True,-1281.0,True
12655,VLC,MAD,-107.0,True,1959.0,False
12656,VLC,MAD,-844.0,True,78.0,False
12657,VLC,MAD,-1029.0,True,630.0,False
12658,MAD,VGO,-2522.0,True,-874.0,True
12659,MAD,VGO,-430.0,True,1028.0,False
12660,VGO,MAD,-1758.0,True,65.0,False
12661,VGO,MAD,594.0,False,1907.0,False
12662,MAD,GVA,-708.0,True,1039.0,False
12663,MAD,GVA,-994.0,True,1040.0,False
12664,GVA,MAD,-956.0,True,1309.0,False
12665,GVA,MAD,-343.0,True,1775.0,False
12666,MAD,ZRH,-714.0,True,2134.0,False
12667,MAD,ZRH,-581.0,True,974.0,False
12668,MAD,ZRH,-521.0,True,1551.0,False
12669,ZRH,MAD,-261.0,True,1964.0,False
12670,ZRH,MAD,-467.0,True,989.0,False
12671,ZRH,MAD,-124.0,True,1877.0,False
12672,MAD,TUN,-6483.0,True,-4857.0,True
12673,MAD,IST,-260.0,True,3097.0,False
12674,IST,MAD,-898.0,True,766.0,False
12675,AUH,MAD,-18555.0,True,2845.0,False
12676,MAD,DXB,-1353.0,True,1997.0,False
12677,DXB,MAD,-1267.0,True,2013.0,False
12678,MAD,BRS,-118.0,True,1743.0,False
12679,BRS,MAD,546.0,False,2217.0,False
12680,MAD,LGW,-1145.0,True,1363.0,False
12681,MAD,LGW,-2290.0,True,263.0,False
12682,LGW,MAD,-886.0,True,1694.0,False
12683,LGW,MAD,-665.0,True,1840.0,False
12684,MAD,LHR,-806.0,True,1391.0,False
12685,MAD,LHR,-1047.0,True,809.0,False
12686,MAD,LHR,-1155.0,True,1148.0,False
12687,LHR,MAD,-623.0,True,1577.0,False
12688,LHR,MAD,-798.0,True,1198.0,False
12689,LHR,MAD,-1287.0,True,1120.0,False
12690,MAD,STN,-2086.0,True,-165.0,True
12691,STN,MAD,-1351.0,True,527.0,False
12692,MAD,DFW,-854.0,True,970.0,False
12693,DFW,MAD,-183.0,True,3101.0,False
12694,MAD,MIA,-776.0,True,1917.0,False
12695,ORD,IAH,-8487.0,True,-721.0,True
12696,AGP,VIE,-1252.0,True,578.0,False
12697,VIE,AGP,-573.0,True,-127.0,True
12698,AGP,ANR,-874.0,True,491.0,False
12699,ANR,AGP,-1165.0,True,-251.0,True
12700,AGP,BRU,32.0,False,1672.0,False
12701,AGP,BRU,-128.0,True,1759.0,False
12702,AGP,BRU,-99.0,True,2163.0,False
12703,AGP,BRU,-620.0,True,1342.0,False
12704,BRU,AGP,-465.0,True,1563.0,False
12705,BRU,AGP,-863.0,True,1198.0,False
12706,BRU,AGP,-1027.0,True,736.0,False
12707,BRU,AGP,-1140.0,True,389.0,False
12708,AGP,CRL,112.0,False,2092.0,False
12709,CRL,AGP,-1291.0,True,362.0,False
12710,AGP,CPH,-563.0,True,1086.0,False
12711,AGP,CPH,-670.0,True,1178.0,False
12712,CPH,AGP,-813.0,True,-7.0,True
12713,CPH,AGP,-1581.0,True,214.0,False
12714,AGP,HEL,-1727.0,True,-273.0,True
12715,HEL,AGP,-1315.0,True,-342.0,True
12716,AGP,LIL,-513.0,True,1124.0,False
12717,LIL,AGP,-952.0,True,299.0,False
12718,AGP,NCE,-1031.0,True,893.0,False
12719,NCE,AGP,-361.0,True,187.0,False
12720,AGP,CDG,-1205.0,True,875.0,False
12721,AGP,CDG,-656.0,True,1528.0,False
12722,AGP,CDG,-935.0,True,1345.0,False
12723,CDG,AGP,-866.0,True,484.0,False
12724,CDG,AGP,-1179.0,True,685.0,False
12725,CDG,AGP,-1269.0,True,724.0,False
12726,AGP,SXF,-200.0,True,1343.0,False
12727,AGP,SXF,-668.0,True,1857.0,False
12728,SXF,AGP,-527.0,True,571.0,False
12729,SXF,AGP,-1031.0,True,786.0,False
12730,AGP,TXL,-306.0,True,1795.0,False
12731,TXL,AGP,-54.0,True,672.0,False
12732,AGP,HHN,-830.0,True,677.0,False
12733,HHN,AGP,-649.0,True,160.0,False
12734,AGP,HAM,148.0,False,1434.0,False
12735,HAM,AGP,-372.0,True,991.0,False
12736,AGP,MUC,-669.0,True,944.0,False
12737,MUC,AGP,-667.0,True,849.0,False
12738,AGP,DUB,-57.0,True,1216.0,False
12739,AGP,DUB,366.0,False,2070.0,False
12740,AGP,DUB,-95.0,True,1509.0,False
12741,DUB,AGP,-353.0,True,1237.0,False
12742,DUB,AGP,-287.0,True,1852.0,False
12743,DUB,AGP,-409.0,True,1800.0,False
12744,AGP,BLQ,-114.0,True,1543.0,False
12745,BLQ,AGP,-1026.0,True,-174.0,True
12746,AGP,NAP,-305.0,True,1173.0,False
12747,NAP,AGP,-563.0,True,347.0,False
12748,AGP,RIX,-843.0,True,671.0,False
12749,RIX,AGP,-308.0,True,657.0,False
12750,AGP,LUX,-775.0,True,397.0,False
12751,LUX,AGP,-686.0,True,435.0,False
12752,AGP,TNG,-2904.0,True,-1941.0,True
12753,TNG,AGP,-5944.0,True,-949.0,True
12754,AGP,AMS,-448.0,True,1640.0,False
12755,AGP,AMS,-719.0,True,1606.0,False
12756,AGP,AMS,-40.0,True,2285.0,False
12757,AGP,AMS,-651.0,True,1764.0,False
12758,AGP,AMS,-214.0,True,1720.0,False
12759,AGP,AMS,-1837.0,True,811.0,False
12760,AMS,AGP,-653.0,True,800.0,False
12761,AMS,AGP,-1137.0,True,419.0,False
12762,AMS,AGP,-1435.0,True,353.0,False
12763,AMS,AGP,-1047.0,True,326.0,False
12764,AMS,AGP,-969.0,True,758.0,False
12765,AMS,AGP,-1404.0,True,593.0,False
12766,AGP,EIN,-520.0,True,1092.0,False
12767,AGP,EIN,-1081.0,True,1962.0,False
12768,EIN,AGP,-303.0,True,935.0,False
12769,EIN,AGP,-779.0,True,107.0,False
12770,AGP,RTM,-560.0,True,817.0,False
12771,AGP,RTM,171.0,False,1642.0,False
12772,RTM,AGP,-367.0,True,-1935.0,True
12773,RTM,AGP,-825.0,True,516.0,False
12774,AGP,OSL,-221.0,True,1066.0,False
12775,OSL,AGP,-632.0,True,670.0,False
12776,AGP,TRF,-1.0,True,1131.0,False
12777,TRF,AGP,-286.0,True,1070.0,False
12778,AGP,BCN,-432.0,True,1277.0,False
12779,AGP,BCN,-340.0,True,1455.0,False
12780,AGP,BCN,-366.0,True,1900.0,False
12781,AGP,BCN,-982.0,True,988.0,False
12782,BCN,AGP,-720.0,True,1434.0,False
12783,BCN,AGP,-408.0,True,1236.0,False
12784,BCN,AGP,-661.0,True,611.0,False
12785,BCN,AGP,-713.0,True,877.0,False
12786,AGP,BIO,-226.0,True,939.0,False
12787,BIO,AGP,0.0,False,607.0,False
12788,BIO,AGP,-67.0,True,1421.0,False
12789,AGP,FUE,-698.0,True,798.0,False
12790,FUE,AGP,-866.0,True,644.0,False
12791,AGP,LPA,-609.0,True,896.0,False
12792,LPA,AGP,-206.0,True,1202.0,False
12793,AGP,IBZ,-1385.0,True,578.0,False
12794,IBZ,AGP,-227.0,True,723.0,False
12795,AGP,MAD,-1392.0,True,215.0,False
12796,AGP,MAD,-1223.0,True,73.0,False
12797,MAD,AGP,-1163.0,True,468.0,False
12798,MAD,AGP,-2963.0,True,-1900.0,True
12799,AGP,MAH,-758.0,True,1170.0,False
12800,MAH,AGP,0.0,False,923.0,False
12801,AGP,MLN,-711.0,True,439.0,False
12802,AGP,MLN,-1165.0,True,210.0,False
12803,AGP,MLN,-657.0,True,670.0,False
12804,AGP,MLN,-2574.0,True,-1396.0,True
12805,MLN,AGP,-351.0,True,946.0,False
12806,MLN,AGP,-107.0,True,1190.0,False
12807,MLN,AGP,-625.0,True,524.0,False
12808,MLN,AGP,-1531.0,True,-76.0,True
12809,AGP,PMI,-1423.0,True,525.0,False
12810,PMI,AGP,-456.0,True,788.0,False
12811,AGP,SCQ,56.0,False,1551.0,False
12812,SCQ,AGP,-472.0,True,1024.0,False
12813,AGP,TFN,-845.0,True,757.0,False
12814,TFN,AGP,-639.0,True,584.0,False
12815,AGP,ARN,106.0,False,1486.0,False
12816,AGP,ARN,-849.0,True,424.0,False
12817,ARN,AGP,-473.0,True,755.0,False
12818,ARN,AGP,-2191.0,True,-530.0,True
12819,AGP,VST,83.0,False,1200.0,False
12820,VST,AGP,342.0,False,1264.0,False
12821,AGP,GVA,-906.0,True,274.0,False
12822,GVA,AGP,-750.0,True,499.0,False
12823,AGP,ZRH,-201.0,True,1576.0,False
12824,ZRH,AGP,-575.0,True,526.0,False
12825,AGP,BHX,126.0,False,1509.0,False
12826,AGP,BHX,-368.0,True,1455.0,False
12827,BHX,AGP,-188.0,True,1690.0,False
12828,BHX,AGP,-541.0,True,1542.0,False
12829,AGP,BRS,-70.0,True,1002.0,False
12830,BRS,AGP,-184.0,True,1663.0,False
12831,AGP,EMA,-396.0,True,969.0,False
12832,EMA,AGP,-25.0,True,1836.0,False
12833,AGP,LBA,-754.0,True,968.0,False
12834,LBA,AGP,-693.0,True,1243.0,False
12835,AGP,LPL,-72.0,True,950.0,False
12836,LPL,AGP,-449.0,True,1240.0,False
12837,AGP,LGW,-863.0,True,886.0,False
12838,LGW,AGP,-666.0,True,1863.0,False
12839,AGP,LHR,-285.0,True,1301.0,False
12840,AGP,LHR,-745.0,True,1615.0,False
12841,LHR,AGP,-1169.0,True,1226.0,False
12842,LHR,AGP,-1701.0,True,655.0,False
12843,AGP,LTN,-1272.0,True,875.0,False
12844,AGP,LTN,-257.0,True,1759.0,False
12845,LTN,AGP,-536.0,True,1297.0,False
12846,LTN,AGP,-590.0,True,1175.0,False
12847,LTN,AGP,-1401.0,True,159.0,False
12848,AGP,SEN,-517.0,True,692.0,False
12849,AGP,SEN,-518.0,True,684.0,False
12850,SEN,AGP,-153.0,True,1313.0,False
12851,SEN,AGP,-474.0,True,1077.0,False
12852,AGP,STN,-929.0,True,33.0,False
12853,AGP,STN,-503.0,True,1239.0,False
12854,STN,AGP,-426.0,True,1384.0,False
12855,STN,AGP,-733.0,True,1316.0,False
12856,AGP,MAN,-627.0,True,1528.0,False
12857,AGP,MAN,-702.0,True,430.0,False
12858,AGP,MAN,-1036.0,True,599.0,False
12859,MAN,AGP,-813.0,True,1402.0,False
12860,MAN,AGP,-1001.0,True,451.0,False
12861,MAN,AGP,-318.0,True,1663.0,False
12862,PMI,SZG,-876.0,True,913.0,False
12863,SZG,PMI,1.0,False,1092.0,False
12864,PMI,VIE,-1152.0,True,294.0,False
12865,VIE,PMI,-267.0,True,245.0,False
12866,PMI,BRU,-935.0,True,985.0,False
12867,PMI,BRU,-775.0,True,1003.0,False
12868,BRU,PMI,-658.0,True,943.0,False
12869,BRU,PMI,-551.0,True,1125.0,False
12870,PMI,PRG,-996.0,True,1111.0,False
12871,PRG,PMI,-657.0,True,320.0,False
12872,PMI,CPH,-382.0,True,1189.0,False
12873,PMI,CPH,-1525.0,True,471.0,False
12874,PMI,CPH,-745.0,True,723.0,False
12875,CPH,PMI,-262.0,True,761.0,False
12876,CPH,PMI,-815.0,True,496.0,False
12877,CPH,PMI,-652.0,True,627.0,False
12878,PMI,BSL,-2448.0,True,-828.0,True
12879,PMI,BSL,-732.0,True,961.0,False
12880,PMI,BSL,-993.0,True,1193.0,False
12881,BSL,PMI,-523.0,True,264.0,False
